tvshow_name,tvshow_year_of_first_season,tvshow_first_air_date,episode_name,episode_number,episode_air_date,season_number,tvshow_network,mins_into_episode,song_name,song_artist_name,scene_description,tvshow_status,tvshow_song_count,song_id,whatsong_song_artist_id,whatsong_season_id,whatsong_tvshow_id,tmdb_episode_id,whatsong_song_contributor_user_id,song_spotify_uri,song_apple_music_url,song_about,song_release_year,tvshow_tmdbId,tvshow_imdbId,tvshow_view_count,tvshow_theme_song_name,tvshow_theme_song_artist_name,whatsong_tvshow_theme_song_artist_id,tvshow_theme_song,whatsong_tvshow_theme_song_id,whatsong_tvshow_contributor_user_id,episode_tvshow_theme_song_appleMusicUrl
Resident Alien,2021,2021-01-27,Pilot,1,2021-01-27,1,Syfy,1.0,Ride On ,C. S. Armstrong,,Returning Series,252,606201.0,196883.0,200241,100664,,122858.0,,,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Pilot,1,2021-01-27,1,Syfy,2.0,Bilgewater,Brown Bird,,Returning Series,252,606192.0,25196.0,200241,100664,,122858.0,spotify:track:507CAAcWLHC4m6uGLK8ct1,https://music.apple.com/us/album/bilgewater/432259140?i=432259147,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Pilot,1,2021-01-27,1,Syfy,4.0,Feelin' Alright,Joe Cocker,,Returning Series,252,263740.0,134820.0,200241,100664,,5.0,spotify:track:0Jl5bIEve3A4axcjY3EgDZ,https://music.apple.com/us/album/feelin-alright/1434922521?i=1434922523&uo=4,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Pilot,1,2021-01-27,1,Syfy,7.0,Chung Chung ,Law & Order,,Returning Series,252,606203.0,196885.0,200241,100664,,122858.0,,,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Pilot,1,2021-01-27,1,Syfy,17.0,Whatever It Takes,The James Hunter Six,,Returning Series,252,606193.0,12032.0,200241,100664,,122858.0,spotify:track:1R9090nl1CLDUkuKoEzbpJ,https://music.apple.com/us/album/whatever-it-takes/1484988854?i=1484988861,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Pilot,1,2021-01-27,1,Syfy,21.0,Better Man,Black River Delta,,Returning Series,252,229604.0,27190.0,200241,100664,,,spotify:track:1EHYOYhRaU3dXEPAhEsqDT,https://geo.music.apple.com/us/album/better-man/1344923562?i=1344924003,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Pilot,1,2021-01-27,1,Syfy,22.0,Starships,Nicki Minaj,,Returning Series,252,602601.0,7146.0,200241,100664,,5.0,spotify:track:1oHNvJVbFkexQc0BpQp7Y4,https://music.apple.com/us/album/starships/1440810774?i=1440811640,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Pilot,1,2021-01-27,1,Syfy,32.0,Why Don't You Love Me,The Dahls,,Returning Series,252,51511.0,13877.0,200241,100664,,5.0,spotify:track:3P59cote5wvf5Owl793NNu,https://geo.music.apple.com/us/album/why-dont-you-love-me/id350167269?i=350167332,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Pilot,1,2021-01-27,1,Syfy,33.0,Amazing Grace,Cast,,Returning Series,252,213416.0,2339.0,200241,100664,,43497.0,,https://geo.music.apple.com/us/album/battle-at-sea/id1084073182?i=1084074367,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Pilot,1,2021-01-27,1,Syfy,53.0,Trouble,The New Respects,,Returning Series,252,606200.0,144243.0,200241,100664,,122858.0,spotify:track:3lq8Wk8sKbYNukmH35Qp4X,https://music.apple.com/us/album/trouble/1440865135?i=1440865762,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Homesick,2,2021-02-03,1,Syfy,10.0,Tired Bones,Roy Lee Jones,,Returning Series,252,606894.0,197134.0,200241,100664,,122858.0,spotify:track:4CggyrY7Ohw7u39tVsm8Pr,https://music.apple.com/us/album/tired-bones/1438800879?i=1438801817,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Homesick,2,2021-02-03,1,Syfy,13.0,Out The Window,Violent Femmes,,Returning Series,252,606890.0,5067.0,200241,100664,,122858.0,spotify:track:1cdVbWk4Jch6FBGciTdJJT,https://music.apple.com/us/album/out-the-window/1454719739?i=1454719742,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Homesick,2,2021-02-03,1,Syfy,17.0,Alive,Warbly Jets,,Returning Series,252,211599.0,129592.0,200241,100664,,43497.0,spotify:track:0VzWk7FL1dug7pSTG3dNvW,https://geo.music.apple.com/us/album/alive/id1166895303?i=1166895575,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Homesick,2,2021-02-03,1,Syfy,29.0,Tiny Bubbles,Don Ho,,Returning Series,252,18354.0,9537.0,200241,100664,,5.0,spotify:track:5xQLjEHGibyfh8YkAtMuWx,https://geo.music.apple.com/us/album/tiny-bubbles/id59402993?i=59402987,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Homesick,2,2021-02-03,1,Syfy,33.0,"Every Day, Every Night ",The Swing,,Returning Series,252,606895.0,138906.0,200241,100664,,122858.0,,,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Homesick,2,2021-02-03,1,Syfy,34.0,Goodbye Cruel World at Last, Danny Wilde,,Returning Series,252,606896.0,197136.0,200241,100664,,122858.0,,,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Homesick,2,2021-02-03,1,Syfy,37.0,Passed You By,Chicano Batman,,Returning Series,252,606897.0,133073.0,200241,100664,,122858.0,spotify:track:5dWYX65ZLTFymRERa5jsRa,https://music.apple.com/us/album/passed-you-by/1213156432?i=1213156750,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Homesick,2,2021-02-03,1,Syfy,48.0,In the River,Raye Zaragoza,,Returning Series,252,606892.0,197133.0,200241,100664,,122858.0,spotify:track:67If66QcdGx20VoRoemyoL,https://music.apple.com/us/album/in-the-river/1245815813?i=1245815816,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Homesick,2,2021-02-03,1,Syfy,53.0,Bushwick Avenue,Raye Zaragoza,,Returning Series,252,606893.0,197133.0,200241,100664,,122858.0,spotify:track:59Nl2qMeATv10Gcfv3vnXR,https://music.apple.com/us/album/bushwick-avenue/1245815813?i=1245815819,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Secrets,3,2021-02-10,1,Syfy,1.0,Haunted,Shawn James,,Returning Series,252,607342.0,135238.0,200241,100664,,122858.0,spotify:track:3m3cLCyxJ08yT6BcPQZXG4,https://music.apple.com/us/album/haunted/1452467486?i=1452467622,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Secrets,3,2021-02-10,1,Syfy,28.0,Got Your Money (feat. Kelis),Ol' Dirty Bastard,Asta and D'Arcy dance by campfire near the lake while police search the lake.,Returning Series,252,209611.0,814.0,200241,100664,,5.0,spotify:track:6YYd5MLpu45J0uLrMdivF7,https://geo.music.apple.com/us/album/got-your-money-feat-kelis/id275133794?i=275133805,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Secrets,3,2021-02-10,1,Syfy,33.0,Seabird,Alessi Brothers,,Returning Series,252,86201.0,27933.0,200241,100664,,5.0,spotify:track:0dvF4tXGoyPAfh5EzimNzT,https://geo.music.apple.com/us/album/seabird/id918337634?i=918337644,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Secrets,3,2021-02-10,1,Syfy,44.0,Yuck-Sue-Yaach,Snotty Nose Rez Kids,,Returning Series,252,607344.0,196369.0,200241,100664,,122858.0,spotify:track:72Bm3wSIl49aIUDx2RQkzs,https://music.apple.com/us/album/yuck-sue-yaach/1460328410?i=1460328985,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Secrets,3,2021-02-10,1,Syfy,47.0,SCTM On A Miller ,ReauBeau,,Returning Series,252,607348.0,197286.0,200241,100664,,122858.0,,,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Secrets,3,2021-02-10,1,Syfy,55.0,Nobody Gotta Know,Cary Morin,,Returning Series,252,607349.0,197287.0,200241,100664,,122858.0,spotify:track:3TaTEhrCu58axn9ZGaXrjI,https://music.apple.com/us/album/nobody-gotta-know/1514044335?i=1514044336,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Secrets,3,2021-02-10,1,Syfy,57.0,Change On The Rise,Avi Kaplan,,Returning Series,252,607345.0,197283.0,200241,100664,,122858.0,spotify:track:25c99i0TkF9pcZKQqSRHVK,https://music.apple.com/us/album/change-on-the-rise/1498698063?i=1498698346,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Secrets,3,2021-02-10,1,Syfy,58.0,Treat Me Right,Rivherside,,Returning Series,252,607350.0,197288.0,200241,100664,,122858.0,spotify:track:7kSQYNLGKeJPTTFZo3In3L,https://music.apple.com/us/album/treat-me-right/1191365082?i=1191365621,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Secrets,3,2021-02-10,1,Syfy,59.0,Boy Blues,Boo Boo Davis,,Returning Series,252,607351.0,13008.0,200241,100664,,122858.0,spotify:track:17v4MXE8VGElCqpbgSHHT5,https://music.apple.com/us/album/boy-blues/1029595151?i=1029595357,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Birds of a Feather,4,2021-02-17,1,Syfy,1.0,(Theme from ''Cheers'') Where Everybody Knows Your Name,Gary Portnoy,Harry dreams about a sitcom life with everyone in Patience loving him until everyone is obliterated.,Returning Series,252,607980.0,133403.0,200241,100664,,122858.0,spotify:track:7GfyRnOeyhA950v90Wz0F9,https://music.apple.com/us/album/where-everybody-knows-your-name-cheers-theme/7197561?i=7197543,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Birds of a Feather,4,2021-02-17,1,Syfy,4.0,Feet Get Me out of Here,Bobby Sykes,Harry eats at the diner when Ben invites him for dinner; Harry attempts to get Asta to be his plus one with the Hawthorne but instead gets D'arcy.,Returning Series,252,600977.0,195280.0,200241,100664,,5.0,spotify:track:0Jds7TQ4DeiB0KR4IOfJJJ,https://music.apple.com/us/album/feet-get-me-out-of-here/1064563245?i=1064565435,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Birds of a Feather,4,2021-02-17,1,Syfy,10.0,I'm Your Brother, 5 Alarm Music,Kate prepares dinner when Harry and D'arcy arrive.,Returning Series,252,608004.0,197514.0,200241,100664,,122858.0,,,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Birds of a Feather,4,2021-02-17,1,Syfy,20.0,It's Too Soon To Say Goodbye,Terri Hollowell,Harry attempts to human kiss D'arcy.,Returning Series,252,607981.0,144728.0,200241,100664,,122858.0,spotify:track:5aN8TUZnlqCbObQJR6LcnM,https://music.apple.com/us/album/its-too-soon-to-say-goodbye/259242126?i=259242325,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Birds of a Feather,4,2021-02-17,1,Syfy,25.0,NDN Kars,Keith Secola,"Harry, Dan and Asta enter the Southern Ute Indian Reservation; Harry researches online.",Returning Series,252,607982.0,197501.0,200241,100664,,122858.0,spotify:track:11bbzZXXlHYIm6gKtDDt1P,https://music.apple.com/us/album/ndn-kars/161883156?i=161883173,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Birds of a Feather,4,2021-02-17,1,Syfy,28.0,Blue Delta Home,Cary Morin,"At the '59, D'arcy serves Liv advice while serving her a drink after a ruff day.",Returning Series,252,608005.0,197287.0,200241,100664,,122858.0,spotify:track:0fQFLqN0zsE53bXxdSMxiO,https://music.apple.com/us/album/blue-delta-home/1514044335?i=1514044346,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Birds of a Feather,4,2021-02-17,1,Syfy,32.0,We've Been Found,Samantha Crain,"Kate finds Asta in the woods at their old hide out, she comforts her about her past choices.",Returning Series,252,607983.0,197502.0,200241,100664,,122858.0,spotify:track:5Ezkouh6BCEpfGtYXNGCak,https://music.apple.com/us/album/weve-been-found/601575468?i=601576077,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Birds of a Feather,4,2021-02-17,1,Syfy,34.0,Calling All Dancers,DJ Shub,Harry joins in on a game of basketball.,Returning Series,252,607984.0,144347.0,200241,100664,,122858.0,spotify:track:3DfpdWcZt5fnrVgvcvQ73l,https://music.apple.com/us/album/calling-all-dancers/1532553168?i=1532553731,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Birds of a Feather,4,2021-02-17,1,Syfy,42.0,Boujee Natives,Snotty Nose Rez Kids,"Asta turns on the radio during the car ride back to Patience from the reservation, she, Harry and Dan, jam out; (repeats) End credits.",Returning Series,252,607985.0,196369.0,200241,100664,,122858.0,spotify:track:3xImiFyXRnV9yWqHiajhd4,https://music.apple.com/us/album/boujee-natives/1460328410?i=1460328840,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Love Language,5,2021-02-24,1,Syfy,1.0,We Are All Together Now ,AM,(Flashback) Harry and Isabelle meet at a art gallery.,Returning Series,252,608998.0,6410.0,200241,100664,,122858.0,,,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Love Language,5,2021-02-24,1,Syfy,2.0,Castle In The Sky ,Bob Kelly,(Flashback) Harry and Isabelle flirt with one another as they discuss a painting.,Returning Series,252,608999.0,128123.0,200241,100664,,122858.0,,,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Love Language,5,2021-02-24,1,Syfy,3.0,Nature Boy,Nat King Cole,(Flashback) Harry and Isabelle enjoy each others company after the art show then kiss.,Returning Series,252,608912.0,195146.0,200241,100664,,122858.0,spotify:track:2WMyu5IYgxEuCd6xgFgJrl,https://music.apple.com/us/album/nature-boy/724710727?i=724711619,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Love Language,5,2021-02-24,1,Syfy,5.0,Cash or Check ,Extreme Music,Isabelle gives Harry divorce papers which Harry flippantly signs.,Returning Series,252,609000.0,14454.0,200241,100664,,122858.0,,,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Love Language,5,2021-02-24,1,Syfy,11.0,Go Careful,Twin Tacoma,Mike has breakfast with his Dad as they discuss Mike's choice to move to Patience.,Returning Series,252,609001.0,197866.0,200241,100664,,122858.0,spotify:track:6ExMOLt6pyWwxL4vVYA7WD,https://music.apple.com/us/album/go-careful/1483069470?i=1483069473,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Love Language,5,2021-02-24,1,Syfy,22.0,Summertime ,Megadrama,"Isabelle stops at the 59 for a drink, she begins to spill her guts to D'Arcy.",Returning Series,252,609002.0,197867.0,200241,100664,,122858.0,,,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Love Language,5,2021-02-24,1,Syfy,32.0,"I'm Alright, Alright",Tom Rhodes,Isabelle and D'Arcy discuss their guy problems over drinks then gives themselves pep-talks.,Returning Series,252,609003.0,133194.0,200241,100664,,122858.0,,,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Love Language,5,2021-02-24,1,Syfy,36.0,It Ain't No Easy Thing ,Carla Thomas,Asta reveals to Jimmy that Jay knows that they're her parents and asks for him to be kind to her if she comes to speak to him.,Returning Series,252,609004.0,130074.0,200241,100664,,122858.0,,,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Love Language,5,2021-02-24,1,Syfy,43.0,Cocoon,Luíza Boê,Harry arrives home to find Isabelle there cooking dinner.,Returning Series,252,608913.0,197831.0,200241,100664,,122858.0,spotify:track:791RIDLITeStIp7YFGQnC0,https://music.apple.com/us/album/cocoon/1275739820?i=1275739827,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Love Language,5,2021-02-24,1,Syfy,44.0,Batom Azul,Nani Medeiros,Isabelle hugs Harry as she welcomes him home.,Returning Series,252,609005.0,197870.0,200241,100664,,122858.0,spotify:track:6S4rnCUl6xZOnoZpoVRs7K,https://music.apple.com/us/album/batom-azul/1289933852?i=1289934982,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Love Language,5,2021-02-24,1,Syfy,45.0,If,Kat Edmonson,Isabelle asks Harry to dance after dinner; D'Arcy arrives with libations for herself and Harry and sees him with Isabelle through the cabin window.,Returning Series,252,245703.0,130592.0,200241,100664,,5.0,spotify:track:1aU0a8dUMB1Qi0A3gGlb0L,https://geo.music.apple.com/us/album/if/1327810175?i=1327810429,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Love Language,5,2021-02-24,1,Syfy,47.0,Nature Boy,Cast,"As Harry walks away from her, Isabelle, beings to sing, drawing him back to her.",Returning Series,252,608914.0,2339.0,200241,100664,,122858.0,,,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Love Language,5,2021-02-24,1,Syfy,50.0,Smooth Operator,Sarah Vaughan,Harry and Isabelle reconnect through sex.,Returning Series,252,608915.0,5646.0,200241,100664,,122858.0,spotify:track:2jmOQZ16pdAC6t7GYTyFqS,https://music.apple.com/us/album/smooth-operator/1434748933?i=1434748949,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Love Language,5,2021-02-24,1,Syfy,55.0,Midnight Mojo,Craig Erickson,Max and Sahar confront Harry; Sahar brokers a truth between Max and Harry.,Returning Series,252,608917.0,197834.0,200241,100664,,122858.0,spotify:track:7Mcs6V9162nWeaTEmNFN6h,https://music.apple.com/us/album/midnight-mojo/873117462?i=873117663,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Love Language,5,2021-02-24,1,Syfy,59.0,American Dream,Raye Zaragoza,D'Arcy wakes up in the 59 and makes herself a morning drink; Jay bonds with Dan at the diner; Liv delivers Sam's toxicology report to Sheriff Mike; Harry attempts to get sleep while Isabelle snores in her sleep.,Returning Series,252,608918.0,197133.0,200241,100664,,122858.0,spotify:track:1NBMED8IHk0FSYYTWLiw9U,https://music.apple.com/us/album/american-dream/1245815813?i=1245815815,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Sexy Beast,6,2021-03-03,1,Syfy,,Can't Smile Without You,Barry Manilow,,Returning Series,252,4862.0,660.0,200241,100664,,5.0,spotify:track:39E9wHDDmHgKJt8yWWgRjT,https://geo.music.apple.com/us/album/cant-smile-without-you/id268158570?i=268159930,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Sexy Beast,6,2021-03-03,1,Syfy,,At Da´ Crossroads,Billy Jones,,Returning Series,252,610344.0,198442.0,200241,100664,,5.0,spotify:track:7rNhuBetRoPVE9LykwtpfD,https://music.apple.com/us/album/at-da-crossroads/254308373?i=254308552,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Sexy Beast,6,2021-03-03,1,Syfy,,Here Comes The Heat,Afika Nx,,Returning Series,252,610345.0,198443.0,200241,100664,,5.0,,,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Sexy Beast,6,2021-03-03,1,Syfy,,Call Before You Come,Tangled Eye,,Returning Series,252,610346.0,127017.0,200241,100664,,5.0,spotify:track:5K8wLWVvW1pbfLvd6jOSXw,https://music.apple.com/us/album/call-before-you-come/963215783?i=963216057,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Sexy Beast,6,2021-03-03,1,Syfy,,Sometimes,Milton,,Returning Series,252,610347.0,198444.0,200241,100664,,5.0,spotify:track:4ZNPXnN8Pxo4je5NqRtVaG,https://music.apple.com/us/album/sometimes/203647826?i=203647850,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Sexy Beast,6,2021-03-03,1,Syfy,,Criminal,3 One Oh,,Returning Series,252,254601.0,137249.0,200241,100664,,5.0,spotify:track:5SvuRDdil4UxT9Xke5grcb,https://geo.music.apple.com/us/album/criminal/1457475560?i=1457475561,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Sexy Beast,6,2021-03-03,1,Syfy,,Right On,Them Vibes,,Returning Series,252,610348.0,25836.0,200241,100664,,5.0,spotify:track:0c2q6h5qaBn8bFqMWOA6Fj,https://music.apple.com/us/album/right-on/1450967103?i=1450967107,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,Sexy Beast,6,2021-03-03,1,Syfy,,Let The Good Times Roll,JD McPherson,,Returning Series,252,610349.0,10034.0,200241,100664,,5.0,spotify:track:7lcCLXghOHf8xERQ9BkS3n,https://music.apple.com/us/album/let-the-good-times-roll/1440943137?i=1440943296,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
Resident Alien,2021,2021-01-27,The Green Glow,7,2021-03-10,1,Syfy,40.0,Ghosts Embodied,On & On,"E8-40min.. Asta finally gets ahold of her father. He is asked for help as Asta drives off with Harry, leaving Darcy confused at the hospital. ",Returning Series,252,42283.0,15980.0,200241,100664,,5.0,spotify:track:6gqYNBdp92oPQLcrAc73vp,,,,96580,tt8690918,1865154,Bilgewater,Brown Bird,25196.0,,606192.0,122858,https://music.apple.com/us/album/bilgewater/432259140?i=432259147
